,index,hash_name,score,first_session
173,48,127033911159771469772276995270936818738.y4m,38,False
174,49,54204099018813145640541640758854199351.y4m,3,False
175,50,142782360389732345319226129646959020209.y4m,61,False
176,51,6723219633071289674909867754893884097.y4m,26,False
177,52,235191081874314538514517825585821101529.y4m,95,False
178,53,248036618313580692193538890176276087925.y4m,48,False
179,54,65785639367550052434177462845695378059.y4m,43,False
180,55,246898348317528638989984682318922712755.y4m,18,False
181,56,36867318683568727150944689773249922946.y4m,2,False
182,57,107901760739961487610839586545485536977.y4m,41,False
183,58,212121577866967606861205470550135285943.y4m,42,False
184,59,307074355530587412647033289307400997778.y4m,35,False
185,60,329999346872453461938861127764128778651.y4m,45,False
186,61,178452697817019991047789131646159387205.y4m,14,False
187,62,194136218489901045170903368424932970981.y4m,1,False
188,63,153900460674765456052245689062094799514.y4m,44,False
189,64,291919752761724645151991375934779451550.y4m,50,False
190,65,188055554328567653615421965465633029504.y4m,48,False
191,66,178195717530978341628806391863938442002.y4m,35,False
192,67,284316890683668138764107130239755217779.y4m,41,False
193,68,50468159113536921636896846476755142519.y4m,43,False
194,69,50973151633044813746357131485096465776.y4m,40,False
195,70,73481595991990863345710849950181076262.y4m,6,False
196,71,164334750101193194084052784932236557695.y4m,51,False
197,72,65117050266773528873607119218256897802.y4m,50,False
198,73,290326057017292985927881564953676041449.y4m,48,False
199,74,41451778667255070132044847676701603159.y4m,50,False
200,75,98015317208129351744487530895368028390.y4m,38,False
201,76,258638627390321266433948068077794597620.y4m,28,False
202,77,272238514940912384142109132873105736596.y4m,30,False
203,78,190926580461640002550118744804951564761.y4m,37,False
204,79,306078191522761828297667410349948285689.y4m,25,False
205,80,313403322466373234306662686503170578128.y4m,67,False
206,81,318798836357918053473838349228362891436.y4m,43,False
207,82,275556457547635237495405742092472788306.y4m,39,False
208,83,320978376392126278874354343147459896330.y4m,57,False
209,84,281381658382635846074863774796340094318.y4m,25,False
210,85,231610366375012691874713575199994469662.y4m,3,False
211,86,78231252425489565907243248481328701090.y4m,16,False
212,87,247511125372751142541571913099512491075.y4m,36,False
213,88,154455728914901319439087792932191914788.y4m,48,False
214,89,211351050043463910020868694624888619853.y4m,44,False
215,90,255545995390452778961400520067376400583.y4m,44,False
216,91,69357698640168937857597816171292875193.y4m,48,False
217,92,88199494096962229054355647256348939289.y4m,37,False
218,93,185657067729012759575942057007200918981.y4m,49,False
219,94,13351081415828703365544492552770773356.y4m,38,False
220,95,340026722276332396774761703762271030872.y4m,32,False
221,96,85930478464107705761146042953103946812.y4m,56,False
222,97,257597759203114086977775990846111315771.y4m,11,False
223,98,28736172559315015355750718825998194526.y4m,40,False
224,99,258405765020793278311747648918975111890.y4m,36,False
225,100,92578977224774544731272421888171566519.y4m,33,False
226,101,6942628265241378274172314879636168117.y4m,28,False
227,102,190694444818819132247064829153256585530.y4m,13,False
228,103,64585218886816228064161851101607755760.y4m,40,False
229,104,7377117431094833779940626658373982543.y4m,46,False
230,105,243688851819222997578640486191517947819.y4m,53,False
231,106,212589998545278739117944214207280008278.y4m,9,False
232,107,335291386238585523740024880683613048443.y4m,47,False
233,108,108904015552270253249342755737556264907.y4m,35,False
234,109,156586172577374797945677642267139664863.y4m,48,False
235,110,117697771240502400061461726060670801877.y4m,44,False
236,111,276730722691828566880043132028959991142.y4m,40,False
237,112,81173399342473024797673052640380097934.y4m,27,False
238,113,35769576762001303197942155620487415124.y4m,45,False
239,114,26017269860311522784165445068634344003.y4m,37,False
240,115,114073755376802198762466207623520385810.y4m,34,False
241,116,300436953669465265102078869371541609838.y4m,43,False
242,117,77223325084090412135552670885728579147.y4m,37,False
243,118,323661166693980667877939208856123080568.y4m,41,False
244,119,14736473787784901099677476021856454356.y4m,47,False
245,120,133741678470333360667359443516540595676.y4m,39,False
246,121,91768144592950238562953549090096308006.y4m,38,False
247,122,219335159056670366472834452223384928007.y4m,36,False
248,123,261887597992836752373702872623165996443.y4m,57,False
249,124,2250682035134305216097701981953866298.y4m,76,False
