,index,hash_name,score,first_session
53,53,84429919623310113815384542778144500055.y4m,54,True
54,54,319386791475488267549161217458559166261.y4m,61,True
55,55,125967911904688557255111195249825574353.y4m,11,True
56,56,36034561471955561276398366404739123810.y4m,62,True
57,57,211600389569040273709811112445749526741.y4m,4,True
58,58,192368723192203004695936935825363039056.y4m,5,True
59,59,336875307830761332793195498873571831587.y4m,71,True
60,60,334995483810535216847662955978339735665.y4m,4,True
61,61,334748175482133469618407515551591356761.y4m,4,True
62,62,240792041345625778499795216370900368583.y4m,80,True
63,63,104107716277742175767611938605344405170.y4m,69,True
64,64,81821650464797119233884171635691454890.y4m,15,True
65,65,61552609253819006848619756072877077866.y4m,33,True
66,66,247782123912345390124696275053651320593.y4m,61,True
67,67,45981441565324764851657808922742218952.y4m,90,True
68,68,330698912276783590094463162885808080477.y4m,81,True
69,69,313590970083858616707491093722153201878.y4m,73,True
70,70,172485354443147687495826236125528020826.y4m,83,True
71,71,280860897073756743985315496535564113653.y4m,47,True
72,72,72763497578819914658274267257790687897.y4m,43,True
73,73,195913895863575670331331817283558260690.y4m,27,True
74,74,247799275479585618019058483819076443789.y4m,15,True
75,75,2216259868503876770420175780430146442.y4m,33,True
76,76,47712961831354663683093288463533217915.y4m,12,True
77,77,307447739125463141898209871065995342557.y4m,52,True
78,78,214404244707195030625324902541207085594.y4m,38,True
79,79,199264699369526265539743190065057784619.y4m,36,True
80,80,125490425725583983348182992488916325638.y4m,35,True
81,81,247172007874212731710045241128136391856.y4m,89,True
82,82,145474310034659688015345021313606840282.y4m,82,True
83,83,39759848095392529150455918876585462068.y4m,80,True
84,84,215356198985850718945295209453628108056.y4m,21,True
85,85,301141931621972643742095367663127565233.y4m,36,True
86,86,307066867612951233106360876602419712855.y4m,62,True
87,87,14355760933860173731675425852640722611.y4m,84,True
88,88,220550749928157748072722023008525912383.y4m,33,True
89,89,136992981622422181421132609511619238046.y4m,51,True
90,90,88380028405330925463203022444274285084.y4m,15,True
91,91,28651004939841350920796654612633127537.y4m,14,True
92,92,143117248474984157175745521494359596324.y4m,29,True
93,93,208852576279080958674547809465491320795.y4m,11,True
94,94,183818464567138483221404171067239884576.y4m,87,True
95,95,2614452269844054199558602051728143855.y4m,43,True
96,96,106704756187281552964855025669931641131.y4m,76,True
97,97,68360330852844458466032385840218779291.y4m,100,True
98,98,65895504775898857410357066353030959010.y4m,71,True
99,99,33746680407033697278939205569857135216.y4m,62,True
100,100,24077592465009226304868652412277443232.y4m,38,True
101,101,325572937761775283041949225561560650206.y4m,53,True
102,102,255282022672005947121716882838712453026.y4m,90,True
103,103,211997388781223734257401675148318211510.y4m,78,True
104,104,113322231157512440684639196919729238573.y4m,61,True
105,105,87033691991306674757508956115364558571.y4m,83,True
106,106,163510072312799543427463656914320254963.y4m,58,True
107,107,234097650750808491432721995919661816763.y4m,45,True
108,108,225222042209065316649653912024435216463.y4m,74,True
109,109,235874669988633133275731896552590774129.y4m,31,True
110,110,317402513067647966989306182856900708951.y4m,13,True
111,111,231500214070058543694510048677007043524.y4m,73,True
112,112,136035350812115583747755665840353091649.y4m,95,True
113,113,193715919282290054117381361703089484676.y4m,66,True
114,114,311925461922173039190120815526994767085.y4m,86,True
115,115,225306515036916083436499172046384793485.y4m,57,True
116,116,281094568428745226250575904028991070755.y4m,41,True
117,117,267956806525482940188065099104244041648.y4m,37,True
118,118,209129979875576685315713041037133837753.y4m,60,True
119,119,98463578067699146494304933440100035453.y4m,83,True
120,120,49499124708754027432685319070855881831.y4m,71,True
121,121,150659894948931297659024922918339500979.y4m,5,True
122,122,253844796835041788889216483918193819679.y4m,19,True
123,123,297786564474114883459706089508755735377.y4m,59,True
124,124,49856161668581561765233017122417785783.y4m,57,True
