,index,hash_name,score,first_session
84,84,275296156261318800693681291462845020168.y4m,56,True
85,85,194735912003782974717992598010423340143.y4m,66,True
86,86,37252854507256334982895368574900349071.y4m,50,True
87,87,192011648290187543789338698554234596588.y4m,47,True
88,88,129813955263460260699884633481897421534.y4m,68,True
89,89,101196204915964071922784433875447491679.y4m,72,True
90,90,292229406890047704191906797737136684753.y4m,68,True
91,91,25504726934903097170212314657785698629.y4m,64,True
92,92,210763181947047564996341105436487056721.y4m,41,True
93,93,325639304771507810999791000276372992108.y4m,13,True
94,94,123941600250322845102683402335579800933.y4m,65,True
95,95,203066308701770318154697169053971349006.y4m,89,True
96,96,90022460500598271166737152492278633189.y4m,6,True
97,97,67474631451304547093351830283198396501.y4m,14,True
98,98,74252760729371506366074349810442990223.y4m,28,True
99,99,10882718144881516404176338686083748806.y4m,71,True
100,100,303862408844720408554515193409841557692.y4m,34,True
101,101,245844877923015536452634350877784068073.y4m,76,True
102,102,105085703457398217829753224153338120538.y4m,50,True
103,103,337126823403821851021822078270733656398.y4m,61,True
104,104,48025016965411101062473284270970724247.y4m,67,True
105,105,207503194636156770901855031339381463721.y4m,76,True
106,106,249438694953055087244425357472283988902.y4m,5,True
107,107,228406414350777349095338461416442003442.y4m,73,True
108,108,185778862366547915410511859360753071479.y4m,49,True
109,109,172955932547895536507307323045012967547.y4m,97,True
110,110,27535988334685253918425213234809256555.y4m,15,True
111,111,181697726342853092821256074451355146014.y4m,64,True
112,112,213885464466177616995985110055734638214.y4m,46,True
113,113,221180310861568673052523280753342106579.y4m,49,True
114,114,108170187877879222893123254009594309480.y4m,74,True
115,115,59417347579616083958870438285593619489.y4m,16,True
116,116,284472523365328988166087111790367290063.y4m,72,True
117,117,93200227589757143495432031934743411433.y4m,71,True
118,118,209417150962200272839462990033318794432.y4m,54,True
119,119,161828370780104647382984328184227267803.y4m,33,True
120,120,250086990873923323946744967184887132566.y4m,24,True
121,121,291136994837994225287945049617098165881.y4m,81,True
122,122,256869052012058075908935166999904398083.y4m,23,True
123,123,29196221807298093796131309331971632436.y4m,73,True
124,124,233210832599099104446005406001445117408.y4m,27,True
125,0,170491130495381192389440884615160361554.y4m,37,False
126,1,64585218886816228064161851101607755760.y4m,74,False
127,2,61368025939496198214034687339977167571.y4m,18,False
128,3,50973151633044813746357131485096465776.y4m,66,False
129,4,78231252425489565907243248481328701090.y4m,36,False
130,5,14736473787784901099677476021856454356.y4m,66,False
131,6,269134374794936810829660481357596549761.y4m,54,False
132,7,88199494096962229054355647256348939289.y4m,36,False
133,8,329999346872453461938861127764128778651.y4m,72,False
134,9,28736172559315015355750718825998194526.y4m,69,False
135,10,237018596533765155417374393867452832390.y4m,56,False
136,11,127033911159771469772276995270936818738.y4m,55,False
137,12,211351050043463910020868694624888619853.y4m,76,False
138,13,7377117431094833779940626658373982543.y4m,73,False
139,14,248036618313580692193538890176276087925.y4m,72,False
140,15,299701427476624721249817513597849452613.y4m,69,False
141,16,41451778667255070132044847676701603159.y4m,71,False
142,17,154455728914901319439087792932191914788.y4m,83,False
143,18,194136218489901045170903368424932970981.y4m,10,False
144,19,334601577938457256573113208069601317680.y4m,31,False
145,20,258638627390321266433948068077794597620.y4m,33,False
146,21,299493739430263406363132550504185217071.y4m,23,False
147,22,275556457547635237495405742092472788306.y4m,42,False
148,23,281381658382635846074863774796340094318.y4m,26,False
149,24,77223325084090412135552670885728579147.y4m,61,False
150,25,261887597992836752373702872623165996443.y4m,69,False
151,26,219335159056670366472834452223384928007.y4m,36,False
152,27,6942628265241378274172314879636168117.y4m,27,False
153,28,69476502878467254491023945784146838376.y4m,96,False
154,29,164334750101193194084052784932236557695.y4m,34,False
155,30,8233647798036718099697042541067735695.y4m,90,False
156,31,306078191522761828297667410349948285689.y4m,27,False
157,32,50468159113536921636896846476755142519.y4m,68,False
158,33,276730722691828566880043132028959991142.y4m,58,False
159,34,188055554328567653615421965465633029504.y4m,41,False
160,35,57697821904568594972768384692595722309.y4m,68,False
161,36,35769576762001303197942155620487415124.y4m,62,False
162,37,231610366375012691874713575199994469662.y4m,3,False
163,38,247511125372751142541571913099512491075.y4m,61,False
164,39,320978376392126278874354343147459896330.y4m,80,False
165,40,258096563233282417669339393157535323043.y4m,72,False
166,41,153804738713820376324343452240314259335.y4m,59,False
167,42,153900460674765456052245689062094799514.y4m,50,False
168,43,248248140172616426323697141246792374908.y4m,22,False
169,44,16163210124413108655033925901287760526.y4m,34,False
170,45,26017269860311522784165445068634344003.y4m,44,False
171,46,170023101825535844010609458864568352637.y4m,41,False
172,47,69357698640168937857597816171292875193.y4m,79,False
173,48,13351081415828703365544492552770773356.y4m,69,False
174,49,261083580145235603787610340180568283621.y4m,56,False
175,50,76761352933300691441008087177512143508.y4m,36,False
176,51,114073755376802198762466207623520385810.y4m,50,False
177,52,118520164395870642924642948657506187625.y4m,20,False
178,53,335291386238585523740024880683613048443.y4m,73,False
179,54,6723219633071289674909867754893884097.y4m,45,False
180,55,169497983069054757540231138117798448622.y4m,53,False
181,56,235191081874314538514517825585821101529.y4m,100,False
182,57,300436953669465265102078869371541609838.y4m,55,False
183,58,129427922878988505393669162111893099170.y4m,72,False
184,59,47145345393659641013413900525818790782.y4m,70,False
185,60,92578977224774544731272421888171566519.y4m,48,False
186,61,178195717530978341628806391863938442002.y4m,40,False
187,62,190694444818819132247064829153256585530.y4m,35,False
188,63,72543975909260068947131137222813258813.y4m,62,False
189,64,291919752761724645151991375934779451550.y4m,64,False
190,65,268328212679844711734863364047299613325.y4m,48,False
191,66,121364913141936886654457400601696242455.y4m,41,False
192,67,246898348317528638989984682318922712755.y4m,19,False
193,68,211525757704198057526679434077730675586.y4m,67,False
194,69,156698666888511003440788966437867556101.y4m,60,False
195,70,85930478464107705761146042953103946812.y4m,75,False
196,71,36867318683568727150944689773249922946.y4m,12,False
197,72,212121577866967606861205470550135285943.y4m,36,False
198,73,65117050266773528873607119218256897802.y4m,73,False
199,74,2250682035134305216097701981953866298.y4m,73,False
200,75,23659549995700225868515115064401206921.y4m,72,False
201,76,307074355530587412647033289307400997778.y4m,35,False
202,77,313403322466373234306662686503170578128.y4m,74,False
203,78,156586172577374797945677642267139664863.y4m,76,False
204,79,276678022166238435553797552907532076683.y4m,71,False
205,80,256473107763038133154298032696354539660.y4m,72,False
206,81,85753251337855233848476710164763217916.y4m,35,False
207,82,133741678470333360667359443516540595676.y4m,36,False
208,83,65785639367550052434177462845695378059.y4m,41,False
209,84,340026722276332396774761703762271030872.y4m,20,False
210,85,255545995390452778961400520067376400583.y4m,35,False
211,86,309707486677349924804954417466118255303.y4m,54,False
212,87,32076298083598489120943829906280624685.y4m,37,False
213,88,193492008502330349226749546043250141758.y4m,64,False
214,89,165527834069344217767252760979563843901.y4m,11,False
215,90,284316890683668138764107130239755217779.y4m,66,False
216,91,26891497031944478027296317465516291858.y4m,25,False
217,92,55909488325974615185982842610816515018.y4m,57,False
218,93,178452697817019991047789131646159387205.y4m,9,False
219,94,91768144592950238562953549090096308006.y4m,64,False
220,95,185657067729012759575942057007200918981.y4m,79,False
221,96,258405765020793278311747648918975111890.y4m,62,False
222,97,98015317208129351744487530895368028390.y4m,51,False
223,98,190926580461640002550118744804951564761.y4m,44,False
224,99,215070430441444421009887826532934880298.y4m,41,False
225,100,76149717994632144536133323916693684454.y4m,45,False
226,101,49785908149879065542090455593359749471.y4m,47,False
227,102,108904015552270253249342755737556264907.y4m,56,False
228,103,81173399342473024797673052640380097934.y4m,49,False
229,104,107901760739961487610839586545485536977.y4m,24,False
230,105,290326057017292985927881564953676041449.y4m,58,False
231,106,92578716813608368722884080601757004768.y4m,33,False
232,107,209932305063126453400202140017970417231.y4m,65,False
233,108,318798836357918053473838349228362891436.y4m,56,False
234,109,26461800895814734020424458427199823706.y4m,87,False
235,110,257597759203114086977775990846111315771.y4m,4,False
236,111,73481595991990863345710849950181076262.y4m,51,False
237,112,51166165213409198358690751173675809115.y4m,54,False
238,113,243688851819222997578640486191517947819.y4m,79,False
239,114,9019353361790677302903937332986999079.y4m,71,False
240,115,142782360389732345319226129646959020209.y4m,69,False
241,116,117697771240502400061461726060670801877.y4m,68,False
242,117,64698647972425582707295598192202388929.y4m,61,False
243,118,54204099018813145640541640758854199351.y4m,18,False
244,119,272238514940912384142109132873105736596.y4m,47,False
245,120,176374304937672190636275005967234824729.y4m,21,False
246,121,171492309316718970952363348247519957934.y4m,81,False
247,122,185565650687160261286899273529780990773.y4m,11,False
248,123,323661166693980667877939208856123080568.y4m,67,False
249,124,212589998545278739117944214207280008278.y4m,17,False
