,index,hash_name,score,first_session
108,108,110043061548026866930411640785888822434.y4m,37,True
109,109,55058053683613771459836433581879124177.y4m,31,True
110,110,214819827500716611161853177388752811864.y4m,18,True
111,111,326805096269727285323477416091594478574.y4m,21,True
112,112,63902037825763048519728004434171979048.y4m,16,True
113,113,41462320153136118637675693215374966119.y4m,33,True
114,114,292033643911996880734262934434551056101.y4m,63,True
115,115,196881374922736959704410830785613311444.y4m,32,True
116,116,70995877606909272769456811630426316367.y4m,30,True
117,117,24718670390168538591329365845329317003.y4m,21,True
118,118,336090114639772445954501615468713346096.y4m,26,True
119,119,53193563952581524085082456700165545882.y4m,40,True
120,120,110959709976201289433580814596724288676.y4m,38,True
121,121,2008396797402152769789089352340100420.y4m,32,True
122,122,156875241303750287171429686423257177842.y4m,35,True
123,123,52817655989663344224333686905234389764.y4m,63,True
124,124,270628756520670426674061713962907727863.y4m,62,True
125,0,122338583405590691643428634762901492943.y4m,40,False
126,1,256479748283695416860971318585405328418.y4m,42,False
127,2,315759041361398758667112347704727825124.y4m,55,False
128,3,24636679600735785347139338897306038642.y4m,34,False
129,4,149340766565600388247062014409245362600.y4m,32,False
130,5,154807389889976842448249185568316274152.y4m,26,False
131,6,206882496633758777973602204295960725062.y4m,21,False
132,7,151823175796941053219315048828903892470.y4m,39,False
133,8,291008196138195890035756511674811828729.y4m,26,False
134,9,161943710045368321693058546134973346332.y4m,80,False
135,10,64522899231732951984223262129680375641.y4m,38,False
136,11,266068991366274837712486955654837862915.y4m,83,False
137,12,128610381633942767891394475493485343321.y4m,19,False
138,13,31911207890560825832508539501449815931.y4m,57,False
139,14,31471927803453488695183321321851310963.y4m,39,False
140,15,163804106106169106146138228995751093032.y4m,30,False
141,16,32065684782842246154541198715142343516.y4m,38,False
142,17,190563245034059056562161994281140966697.y4m,8,False
143,18,236770767278192609894946748754822177965.y4m,44,False
144,19,145114528019443363519841921894629016489.y4m,50,False
145,20,293787464690429702773687398720426914267.y4m,6,False
146,21,241215369184545187147245714821134431690.y4m,40,False
147,22,119246860425717637818250706154537282806.y4m,49,False
148,23,109081724158530434657251639424963799902.y4m,45,False
149,24,176728106173906595435261450118372267496.y4m,43,False
150,25,29365641939440526686085604805791184239.y4m,45,False
151,26,158807136774885285079198538003335894022.y4m,51,False
152,27,89244700947143376120246549218535503022.y4m,20,False
153,28,292768692193399584830006938385446147229.y4m,20,False
154,29,181818824180269330269089852494227933175.y4m,32,False
155,30,37902545894192977473995447840865907242.y4m,42,False
156,31,184854842914834868467593606800085103290.y4m,32,False
157,32,321896591191503642385228053570667170566.y4m,34,False
158,33,12867492218391770583021951121106491314.y4m,24,False
159,34,139761788806559252734991712036122420589.y4m,32,False
160,35,198725094353363747521630033086903162178.y4m,38,False
161,36,134601792892375531042691279877989156117.y4m,39,False
162,37,259188028857418542817817448738846715492.y4m,69,False
163,38,70598911931431874319923688044607080852.y4m,39,False
164,39,253209575622772932789448646325419382942.y4m,37,False
165,40,138481408777610684240117699122035801762.y4m,16,False
166,41,195889868476012207567076273821150075492.y4m,20,False
167,42,314877108400228371841203318529876427718.y4m,78,False
168,43,66092370328398091557471141257001670224.y4m,17,False
169,44,311763373976957900446009983821154371114.y4m,38,False
170,45,123384028275829579731372198179776865522.y4m,16,False
171,46,31976899182782506147876488762605270570.y4m,38,False
172,47,128042525015855328030890141282408336961.y4m,36,False
173,48,241005091017036011172608515958837010281.y4m,29,False
174,49,260471663455379802271600875740588143697.y4m,34,False
175,50,172127686649341580367543782819918794864.y4m,31,False
176,51,326210168047450535760810374181900429378.y4m,57,False
177,52,236053135138170116583360662631589453148.y4m,9,False
178,53,269123482981352976378193743026562614335.y4m,31,False
179,54,95948011213357013958259283093245616629.y4m,31,False
180,55,250261094754809788522658736116164322882.y4m,35,False
181,56,290873652377542542412188115564052087079.y4m,8,False
182,57,8013377497539126215053688843884625581.y4m,33,False
183,58,176275377886418655672707367270019638894.y4m,2,False
184,59,297947706805208166827532444989133588395.y4m,9,False
185,60,60920182358140246463150800070431090163.y4m,68,False
186,61,227902148558128874143732700150425531060.y4m,1,False
187,62,115112807969929642920484032723476893147.y4m,63,False
188,63,244463013588601118224960286505226057745.y4m,14,False
189,64,96468857016342263233632437013486829576.y4m,23,False
190,65,138970369277573671494326859989332924053.y4m,24,False
191,66,75223644537191376691470345884124562074.y4m,30,False
192,67,67509689931996319416983512737738849455.y4m,30,False
193,68,270683396196321904115943959291107747488.y4m,20,False
194,69,189876900768713901787099485659867967796.y4m,82,False
195,70,317543107580853651655036497450363391536.y4m,33,False
196,71,61332290055157260628549378016185763002.y4m,19,False
197,72,301255993428580292147471557646720325980.y4m,78,False
198,73,67171646721919702032725628078240868949.y4m,36,False
199,74,289017926951408895876189996679991517329.y4m,65,False
200,75,238195874388822038960408145073597958896.y4m,40,False
201,76,99854943974740714951769738563499263842.y4m,29,False
202,77,2970711484064645789316516926964177594.y4m,39,False
203,78,123576549595572984947362846362385940356.y4m,31,False
204,79,126602597337793576069706184797546732129.y4m,37,False
205,80,264059656319902618509432306415939739297.y4m,45,False
206,81,92207206500275709271169161028386358514.y4m,44,False
207,82,30172117673125632857999278703389455111.y4m,31,False
208,83,101644311081863874597963204544234053980.y4m,27,False
209,84,196900216184969701184101256346479657444.y4m,32,False
210,85,328715899376205927215079195810457814060.y4m,4,False
211,86,47589336834685208072274517545200342320.y4m,54,False
212,87,71537947284426720001316520184313026352.y4m,80,False
213,88,150793900935950379611973856116761151432.y4m,55,False
214,89,292017929549968742556578882899889497380.y4m,52,False
215,90,165353517619388003905369499696519339624.y4m,36,False
216,91,245912831642104771837843823280922616381.y4m,41,False
217,92,223434030385728111575767709751018718306.y4m,38,False
218,93,327898138839228813509254687908211505801.y4m,65,False
219,94,285317454430543300803585824960401684984.y4m,1,False
220,95,297886359453265106540625375421596751632.y4m,14,False
221,96,31580576053957890759038956796294809505.y4m,8,False
222,97,102198085667671440436131636921206969634.y4m,19,False
223,98,144860930196634716413950167521921760864.y4m,64,False
224,99,333980729700051788531561692001357868218.y4m,36,False
225,100,52965404849847130439519819068953728811.y4m,30,False
226,101,20609728359946093724103879588952857296.y4m,33,False
227,102,197604820305044659643606936888884428569.y4m,38,False
228,103,90030249153424983309767954974105880788.y4m,18,False
229,104,13492328664093673612448565019592897724.y4m,51,False
230,105,40324171238767894871500910308122660677.y4m,1,False
231,106,124541590670373389109034090197606637542.y4m,33,False
232,107,74845469875544980661931438000417668678.y4m,77,False
233,108,317460437993144229613694686557820291415.y4m,63,False
234,109,109258675982032168897631186282865368887.y4m,53,False
235,110,4483435561037917620615280033595573782.y4m,5,False
236,111,197676353682463695443732627647823104704.y4m,7,False
237,112,220510437930623916511674064415650885516.y4m,60,False
238,113,314863134429019137346517783353085433729.y4m,43,False
239,114,62897170342731302757968216099799496867.y4m,56,False
240,115,254396647225293854570678618965462048685.y4m,51,False
241,116,59736687275987491423120871140450648000.y4m,31,False
242,117,339263946943365977788427212839157676416.y4m,16,False
243,118,154072772878772041576008282372997091857.y4m,30,False
244,119,153813491560149276951141585497788948000.y4m,8,False
245,120,123331150489763968291736901782701399217.y4m,31,False
246,121,126726564226517799517520979904088100701.y4m,34,False
247,122,272887235865251134294166431215383619369.y4m,53,False
248,123,95663546556772629797573900569306800184.y4m,33,False
249,124,279990150029282105205501963866488879809.y4m,20,False
