,index,hash_name,score,first_session
130,5,43168649094941460182098410453465772453.y4m,58,False
131,6,334995483810535216847662955978339735665.y4m,12,False
132,7,264308092138755182072039819998151609791.y4m,37,False
133,8,314445694172655561857797574770537949161.y4m,21,False
134,9,247799275479585618019058483819076443789.y4m,3,False
135,10,193213294464486884687111374640052161991.y4m,2,False
136,11,68360330852844458466032385840218779291.y4m,84,False
137,12,280860897073756743985315496535564113653.y4m,29,False
138,13,171337782888492268057044536624888338517.y4m,27,False
139,14,151679462551700766803044506051440512365.y4m,28,False
140,15,34525571221424433563914267200219502136.y4m,29,False
141,16,12607237751912985356729210174591902738.y4m,4,False
142,17,145474310034659688015345021313606840282.y4m,55,False
143,18,138170236657205700260074755694361419287.y4m,56,False
144,19,65653653729269531469407532802087132975.y4m,73,False
145,20,136035350812115583747755665840353091649.y4m,61,False
146,21,288857684598560264085519527860329257950.y4m,10,False
147,22,88309363507104323586152800886860905139.y4m,26,False
148,23,66259711056203548371532425519432699158.y4m,25,False
149,24,110633055949691751914426971701317604177.y4m,32,False
150,25,47991026169440524977264633586016271986.y4m,54,False
151,26,72763497578819914658274267257790687897.y4m,24,False
152,27,247782123912345390124696275053651320593.y4m,28,False
153,28,97479053583248573091348721389788156450.y4m,4,False
154,29,336875307830761332793195498873571831587.y4m,47,False
155,30,21389282487617890959763953365015312314.y4m,10,False
156,31,88380028405330925463203022444274285084.y4m,4,False
157,32,211600389569040273709811112445749526741.y4m,1,False
158,33,79241690749769548974107736132301914565.y4m,6,False
159,34,327524834091511757649704690884484934405.y4m,1,False
160,35,89599380031247215274206260379241778189.y4m,38,False
161,36,124207145255284870457375744892119160398.y4m,15,False
162,37,316740762095389944678109342512019426954.y4m,2,False
163,38,289138594691579741440143832203652086762.y4m,12,False
164,39,195913895863575670331331817283558260690.y4m,5,False
165,40,107972489709825899386726519673988859547.y4m,43,False
166,41,156904449378279480197565765953117560980.y4m,5,False
167,42,87033691991306674757508956115364558571.y4m,46,False
168,43,122929821148975351774037956914120178840.y4m,38,False
169,44,255999921452040482592586759899843806667.y4m,33,False
170,45,276505504924506612406633628089036401162.y4m,32,False
171,46,329357639442062393615932168212647518001.y4m,19,False
172,47,182157168317867125189351167444564526797.y4m,21,False
173,48,60566402529378514910976425631595438513.y4m,5,False
174,49,94642410580876051826243608271461975297.y4m,2,False
175,50,20428790591973698562275154384349337870.y4m,3,False
176,51,244214116995982826600871960629043916600.y4m,3,False
177,52,24390427576663726418414876929071686171.y4m,14,False
178,53,277364693454829038878994803394851189782.y4m,1,False
179,54,208852576279080958674547809465491320795.y4m,1,False
180,55,313216493380300455888566308392342173261.y4m,23,False
181,56,104107716277742175767611938605344405170.y4m,39,False
182,57,148800394999214671528329371133995160257.y4m,61,False
183,58,65565480736557673436310174972163512325.y4m,41,False
184,59,84429919623310113815384542778144500055.y4m,42,False
185,60,126900490453680539735287745510152456018.y4m,26,False
186,61,172485354443147687495826236125528020826.y4m,28,False
187,62,109127575612627929366188410917693732959.y4m,52,False
188,63,224364196885256868610024501942326796907.y4m,9,False
189,64,98463578067699146494304933440100035453.y4m,42,False
190,65,330698912276783590094463162885808080477.y4m,30,False
191,66,275928337971093463956942244159726419047.y4m,45,False
192,67,193715919282290054117381361703089484676.y4m,26,False
193,68,125967911904688557255111195249825574353.y4m,10,False
194,69,214404244707195030625324902541207085594.y4m,6,False
195,70,140418891307973177988809877275652937509.y4m,29,False
196,71,2216259868503876770420175780430146442.y4m,26,False
197,72,161637059544618047628905344138524073781.y4m,45,False
198,73,114064853416794612890460312490235053215.y4m,41,False
199,74,53644371848765098724854261231433522602.y4m,5,False
200,75,81821650464797119233884171635691454890.y4m,2,False
201,76,14299588383469745170635568006499641576.y4m,16,False
202,77,145506730618490687621242412889311185264.y4m,62,False
203,78,337667658880335957916367300810436789849.y4m,4,False
204,79,286944206728148461178567290794571858015.y4m,26,False
205,80,136992981622422181421132609511619238046.y4m,26,False
206,81,163510072312799543427463656914320254963.y4m,22,False
207,82,319386791475488267549161217458559166261.y4m,61,False
208,83,70986140353213563733605911551451443744.y4m,27,False
209,84,74383220702311185016850598391928640231.y4m,28,False
210,85,254602754268123448483349816960643389068.y4m,39,False
211,86,24077592465009226304868652412277443232.y4m,28,False
212,87,73597536790541127537096780808876430199.y4m,60,False
213,88,332593043588804616285569038458071798115.y4m,5,False
214,89,328471264072876523216026033918437401787.y4m,6,False
215,90,134893010114097202757121043044807475416.y4m,29,False
216,91,244367845322658182868244074376419905577.y4m,28,False
217,92,202621991564024156929890580686566821059.y4m,4,False
218,93,325273396641050073384448065268679172622.y4m,21,False
219,94,281185080989948148886943419127222396710.y4m,22,False
220,95,131391231083997715827021928687065400756.y4m,60,False
221,96,56239646028452288913774412932656969839.y4m,32,False
222,97,72164772510459005647647743944967931829.y4m,28,False
223,98,192368723192203004695936935825363039056.y4m,28,False
224,99,7693994079740634145821728873994765090.y4m,64,False
225,100,209129979875576685315713041037133837753.y4m,26,False
226,101,28651004939841350920796654612633127537.y4m,3,False
227,102,283005392929254373615021696232526879145.y4m,2,False
228,103,122410070261929394509625114153233392833.y4m,27,False
229,104,311925461922173039190120815526994767085.y4m,28,False
230,105,257719836583319954961282471749337237918.y4m,26,False
231,106,64405083707180912825670956760747243419.y4m,27,False
232,107,106066611185684705843958823534876857129.y4m,32,False
233,108,212364189504293014885876801026636739813.y4m,51,False
234,109,87711263632846160488309817835132897308.y4m,25,False
235,110,286951433403935184802412665827204090506.y4m,2,False
236,111,184319621099233508945272130926829570888.y4m,3,False
237,112,93328256706542773168291356633340504807.y4m,25,False
238,113,312945364894260530501230224730631997884.y4m,17,False
239,114,275753993419725153383838464425506120748.y4m,11,False
240,115,96412898465411765558531014687350516276.y4m,1,False
241,116,1547940232635734329014889938388036085.y4m,1,False
242,117,94034036498422274354815851509622382539.y4m,4,False
243,118,267956806525482940188065099104244041648.y4m,5,False
244,119,239617371481414318231513651333777452874.y4m,22,False
245,120,253844796835041788889216483918193819679.y4m,6,False
246,121,189618431223948422201870436657855489365.y4m,8,False
247,122,219868172228757137392660119532843249475.y4m,51,False
248,123,313644340709534594306808168878359142918.y4m,23,False
249,124,118350720227216751299228064904613188359.y4m,22,False
