,index,hash_name,score,first_session
137,12,2008396797402152769789089352340100420.y4m,43,False
138,13,52817655989663344224333686905234389764.y4m,81,False
139,14,97028535677237218198132572271966525282.y4m,84,False
140,15,220915401319272866437509844227612124124.y4m,35,False
141,16,138970369277573671494326859989332924053.y4m,27,False
142,17,110959709976201289433580814596724288676.y4m,52,False
143,18,66092370328398091557471141257001670224.y4m,28,False
144,19,10848912313746145457494322165184879102.y4m,14,False
145,20,47589336834685208072274517545200342320.y4m,60,False
146,21,184854842914834868467593606800085103290.y4m,54,False
147,22,259188028857418542817817448738846715492.y4m,73,False
148,23,95663546556772629797573900569306800184.y4m,53,False
149,24,21037422858133599444925262503568737949.y4m,22,False
150,25,110043061548026866930411640785888822434.y4m,55,False
151,26,237965441458061562311070144630793167422.y4m,32,False
152,27,195889868476012207567076273821150075492.y4m,32,False
153,28,314877108400228371841203318529876427718.y4m,70,False
154,29,30172117673125632857999278703389455111.y4m,43,False
155,30,118762147466851965346223563891193723220.y4m,51,False
156,31,24294184460133728457222896778124184845.y4m,49,False
157,32,325384497482806585140002574908989904074.y4m,36,False
158,33,70995877606909272769456811630426316367.y4m,46,False
159,34,196900216184969701184101256346479657444.y4m,40,False
160,35,102961901151714055558089906499044161553.y4m,47,False
161,36,50061904933587609697825146968346318102.y4m,85,False
162,37,317460437993144229613694686557820291415.y4m,71,False
163,38,153813491560149276951141585497788948000.y4m,6,False
164,39,165353517619388003905369499696519339624.y4m,24,False
165,40,29779896476783122462088642806426821774.y4m,48,False
166,41,52965404849847130439519819068953728811.y4m,27,False
167,42,227111706678440166383151078841036217867.y4m,55,False
168,43,123384028275829579731372198179776865522.y4m,26,False
169,44,270628756520670426674061713962907727863.y4m,56,False
170,45,74949936593130473536600414452815106161.y4m,49,False
171,46,317543107580853651655036497450363391536.y4m,27,False
172,47,279357609605023735991734093806402113045.y4m,44,False
173,48,123576549595572984947362846362385940356.y4m,48,False
174,49,123331150489763968291736901782701399217.y4m,45,False
175,50,293787464690429702773687398720426914267.y4m,3,False
176,51,297947706805208166827532444989133588395.y4m,9,False
177,52,241005091017036011172608515958837010281.y4m,36,False
178,53,93022504624522010840962798373433771525.y4m,24,False
179,54,154807389889976842448249185568316274152.y4m,41,False
180,55,64412298036340975229043205008021598797.y4m,64,False
181,56,128610381633942767891394475493485343321.y4m,24,False
182,57,145096320165159337494636966090133726092.y4m,47,False
183,58,270683396196321904115943959291107747488.y4m,31,False
184,59,198683734855403583074931209981420506158.y4m,44,False
185,60,190563245034059056562161994281140966697.y4m,15,False
186,61,158513513809330114617651614383551837142.y4m,39,False
187,62,197604820305044659643606936888884428569.y4m,34,False
188,63,144332243852213812064864761791596793090.y4m,70,False
189,64,205504687038414888780610526054166306487.y4m,72,False
190,65,166875973976945386319763925952773737155.y4m,70,False
191,66,225427094768067361070802009878598804974.y4m,39,False
192,67,143286315104715233630564064688563658318.y4m,48,False
193,68,119246860425717637818250706154537282806.y4m,47,False
194,69,205198153170075647012239825239856920659.y4m,47,False
195,70,264059656319902618509432306415939739297.y4m,56,False
196,71,180488968253226908671588676985229060024.y4m,35,False
197,72,31625703094719778976666816858557135858.y4m,45,False
198,73,172127686649341580367543782819918794864.y4m,48,False
199,74,91663853249940482857119318638340360586.y4m,13,False
200,75,89244700947143376120246549218535503022.y4m,20,False
201,76,13492328664093673612448565019592897724.y4m,65,False
202,77,942659580661491682106462919845475949.y4m,39,False
203,78,161943710045368321693058546134973346332.y4m,72,False
204,79,262345249659954795723310616630240544662.y4m,51,False
205,80,53755681570883018306138697552094206313.y4m,37,False
206,81,53193563952581524085082456700165545882.y4m,57,False
207,82,44685461523926052336599012933706285674.y4m,52,False
208,83,159005758223266806153377592270409520569.y4m,50,False
209,84,157646866748848411926233037978308819510.y4m,39,False
210,85,59826866542521266660681648344521929039.y4m,46,False
211,86,252869299450143334494521195995196410820.y4m,95,False
212,87,216904665138998491298957251831582393621.y4m,57,False
213,88,111417974468415403101959047871681718842.y4m,52,False
214,89,28928312612191911634311332573799046477.y4m,54,False
215,90,279990150029282105205501963866488879809.y4m,27,False
216,91,67509689931996319416983512737738849455.y4m,17,False
217,92,238195874388822038960408145073597958896.y4m,39,False
218,93,336090114639772445954501615468713346096.y4m,42,False
219,94,209272878306189522557280254982726695292.y4m,63,False
220,95,122338583405590691643428634762901492943.y4m,27,False
221,96,170909058572709478032363810119478440457.y4m,42,False
222,97,124541590670373389109034090197606637542.y4m,42,False
223,98,325014589593180075017269915864479573623.y4m,37,False
224,99,254396647225293854570678618965462048685.y4m,48,False
225,100,30871450333479299574284723986391284338.y4m,4,False
226,101,40136406511792161019380691910269715109.y4m,48,False
227,102,196881374922736959704410830785613311444.y4m,44,False
228,103,157955020978656345674195503432948736688.y4m,42,False
229,104,223434030385728111575767709751018718306.y4m,46,False
230,105,22756615926852600918202878764919745024.y4m,29,False
231,106,8013377497539126215053688843884625581.y4m,49,False
232,107,199159794812858383570200854462543374589.y4m,67,False
233,108,46862943330553935351701573752073738500.y4m,66,False
234,109,145945144934659613624443048106293965729.y4m,43,False
235,110,149340766565600388247062014409245362600.y4m,28,False
236,111,266158390159312343292013687589043283619.y4m,8,False
237,112,31976899182782506147876488762605270570.y4m,69,False
238,113,328781397848890973058035010279676454301.y4m,25,False
239,114,253209575622772932789448646325419382942.y4m,56,False
240,115,314446422751114344450704256155339077211.y4m,73,False
241,116,87533564991196349291578225172558697516.y4m,65,False
242,117,187628254893938318941485686329169295703.y4m,46,False
243,118,220510437930623916511674064415650885516.y4m,74,False
244,119,163159164372564089090382037350759933307.y4m,61,False
245,120,150793900935950379611973856116761151432.y4m,60,False
246,121,236053135138170116583360662631589453148.y4m,4,False
247,122,126161495606141669393468689716133775173.y4m,48,False
248,123,292033643911996880734262934434551056101.y4m,60,False
249,124,31283533362578898970155833052471314911.y4m,5,False
