,index,hash_name,score,first_session
63,63,228406414350777349095338461416442003442.y4m,62,True
64,64,164334750101193194084052784932236557695.y4m,45,True
65,65,261887597992836752373702872623165996443.y4m,48,True
66,66,49785908149879065542090455593359749471.y4m,44,True
67,67,141773281696134469874549028106558148951.y4m,38,True
68,68,61368025939496198214034687339977167571.y4m,20,True
69,69,185778862366547915410511859360753071479.y4m,37,True
70,70,256473107763038133154298032696354539660.y4m,37,True
71,71,248248140172616426323697141246792374908.y4m,18,True
72,72,308196629359248880085047306875578324905.y4m,45,True
73,73,41451778667255070132044847676701603159.y4m,49,True
74,74,49373582159152781312095355995878979527.y4m,54,True
75,75,65785639367550052434177462845695378059.y4m,38,True
76,76,153900460674765456052245689062094799514.y4m,43,True
77,77,90022460500598271166737152492278633189.y4m,6,True
78,78,326800244460615648150063527367007190681.y4m,33,True
79,79,32570057079454123683852288893212585412.y4m,36,True
80,80,255545995390452778961400520067376400583.y4m,38,True
81,81,89738792378888521736961131004207163635.y4m,41,True
82,82,210763181947047564996341105436487056721.y4m,40,True
83,83,209932305063126453400202140017970417231.y4m,49,True
84,84,14736473787784901099677476021856454356.y4m,44,True
85,85,340026722276332396774761703762271030872.y4m,11,True
86,86,118520164395870642924642948657506187625.y4m,32,True
87,87,239970017979729634341717849720180559121.y4m,47,True
88,88,32076298083598489120943829906280624685.y4m,48,True
89,89,47145345393659641013413900525818790782.y4m,54,True
90,90,308746183377883616034568609520839149329.y4m,43,True
91,91,17308054326001514443505533974343673100.y4m,34,True
92,92,2250682035134305216097701981953866298.y4m,58,True
93,93,235954645322586004792404780745208904059.y4m,53,True
94,94,280508705618619363083131411479892238803.y4m,58,True
95,95,10882718144881516404176338686083748806.y4m,45,True
96,96,156698666888511003440788966437867556101.y4m,52,True
97,97,81173399342473024797673052640380097934.y4m,33,True
98,98,290326057017292985927881564953676041449.y4m,49,True
99,99,37252854507256334982895368574900349071.y4m,48,True
100,100,35769576762001303197942155620487415124.y4m,53,True
101,101,185657067729012759575942057007200918981.y4m,53,True
102,102,316421848538543551244401217423502782549.y4m,28,True
103,103,285677636747373692343308674392350758147.y4m,25,True
104,104,13351081415828703365544492552770773356.y4m,43,True
105,105,241724479271545622991198140626793950691.y4m,44,True
106,106,133741678470333360667359443516540595676.y4m,35,True
107,107,164353097606155341910272489987490432082.y4m,53,True
108,108,153122635404938372986611499467396150311.y4m,45,True
109,109,202695625112709065810289439815236570628.y4m,29,True
110,110,233210832599099104446005406001445117408.y4m,27,True
111,111,39017978020608228637870993150143449856.y4m,37,True
112,112,154455728914901319439087792932191914788.y4m,49,True
113,113,93200227589757143495432031934743411433.y4m,59,True
114,114,258638627390321266433948068077794597620.y4m,41,True
115,115,245250478931332179768400771354466926740.y4m,37,True
116,116,247511125372751142541571913099512491075.y4m,45,True
117,117,309282245523915747677199455730137348730.y4m,46,True
118,118,265379179246747225669257497210443591509.y4m,26,True
119,119,126895075228937023366908490544587148989.y4m,41,True
120,120,334601577938457256573113208069601317680.y4m,41,True
121,121,280632469681031363205473788875996402966.y4m,50,True
122,122,57697821904568594972768384692595722309.y4m,39,True
123,123,50468159113536921636896846476755142519.y4m,48,True
124,124,69357698640168937857597816171292875193.y4m,56,True
125,0,8233647798036718099697042541067735695.y4m,57,False
126,1,124102068483042899109190238164455919511.y4m,17,False
127,2,329999346872453461938861127764128778651.y4m,60,False
128,3,78231252425489565907243248481328701090.y4m,35,False
129,4,74252760729371506366074349810442990223.y4m,36,False
130,5,268328212679844711734863364047299613325.y4m,45,False
131,6,215070430441444421009887826532934880298.y4m,44,False
132,7,313403322466373234306662686503170578128.y4m,61,False
133,8,226993337888800299456001128481261747047.y4m,62,False
134,9,72133702727539126997017426650612305710.y4m,37,False
135,10,211351050043463910020868694624888619853.y4m,51,False
136,11,31527954446657710796974439455278905040.y4m,59,False
137,12,219335159056670366472834452223384928007.y4m,37,False
138,13,121364913141936886654457400601696242455.y4m,40,False
139,14,55909488325974615185982842610816515018.y4m,49,False
140,15,208298232351072860463657126616977734007.y4m,33,False
141,16,144694982297043944124674595006710145532.y4m,30,False
142,17,92578716813608368722884080601757004768.y4m,34,False
143,18,299662475271944158281984285568655708467.y4m,48,False
144,19,69476502878467254491023945784146838376.y4m,72,False
145,20,67474631451304547093351830283198396501.y4m,26,False
146,21,7377117431094833779940626658373982543.y4m,54,False
147,22,245844877923015536452634350877784068073.y4m,72,False
148,23,8356206559968305031763179302639131092.y4m,59,False
149,24,284472523365328988166087111790367290063.y4m,62,False
150,25,127033911159771469772276995270936818738.y4m,40,False
151,26,26017269860311522784165445068634344003.y4m,40,False
152,27,326822782165378259600998739469423003465.y4m,63,False
153,28,226205218456556939102851269268880970698.y4m,60,False
154,29,85640103444633857969095455132036468639.y4m,59,False
155,30,53042610402904320837393790252290806238.y4m,16,False
156,31,194136218489901045170903368424932970981.y4m,23,False
157,32,98015317208129351744487530895368028390.y4m,38,False
158,33,207503194636156770901855031339381463721.y4m,35,False
159,34,77223325084090412135552670885728579147.y4m,35,False
160,35,181697726342853092821256074451355146014.y4m,41,False
161,36,291919752761724645151991375934779451550.y4m,55,False
162,37,156586172577374797945677642267139664863.y4m,73,False
163,38,291136994837994225287945049617098165881.y4m,74,False
164,39,121933696559397775861951464769410444387.y4m,49,False
165,40,50973151633044813746357131485096465776.y4m,41,False
166,41,275556457547635237495405742092472788306.y4m,45,False
167,42,85753251337855233848476710164763217916.y4m,48,False
168,43,276678022166238435553797552907532076683.y4m,61,False
169,44,282444525081854161880440814325164737688.y4m,64,False
170,45,129427922878988505393669162111893099170.y4m,60,False
171,46,257597759203114086977775990846111315771.y4m,14,False
172,47,107901760739961487610839586545485536977.y4m,49,False
173,48,269134374794936810829660481357596549761.y4m,21,False
174,49,256869052012058075908935166999904398083.y4m,34,False
175,50,265427779286173782819754639876802519101.y4m,39,False
176,51,213885464466177616995985110055734638214.y4m,49,False
177,52,58130500991515444445874419506402405088.y4m,49,False
178,53,268888755057882860285585366966172372175.y4m,49,False
179,54,266929683030206246512916786243776019661.y4m,58,False
180,55,261049478420819233908795587595306266626.y4m,58,False
181,56,178195717530978341628806391863938442002.y4m,35,False
182,57,325639304771507810999791000276372992108.y4m,31,False
183,58,161828370780104647382984328184227267803.y4m,32,False
184,59,27535988334685253918425213234809256555.y4m,26,False
185,60,201866561069827123994114585968241132024.y4m,34,False
186,61,153804738713820376324343452240314259335.y4m,49,False
187,62,231610366375012691874713575199994469662.y4m,11,False
188,63,249438694953055087244425357472283988902.y4m,9,False
189,64,76761352933300691441008087177512143508.y4m,40,False
190,65,272892226832210409676423650723554056187.y4m,62,False
191,66,307074355530587412647033289307400997778.y4m,35,False
192,67,192011648290187543789338698554234596588.y4m,47,False
193,68,276730722691828566880043132028959991142.y4m,50,False
194,69,25260707989082124299598423660454776457.y4m,54,False
195,70,166644478593950235123330157137415190979.y4m,43,False
196,71,187592953499215206746441562317701182531.y4m,49,False
197,72,54204099018813145640541640758854199351.y4m,26,False
198,73,76149717994632144536133323916693684454.y4m,49,False
199,74,51166165213409198358690751173675809115.y4m,41,False
200,75,92578977224774544731272421888171566519.y4m,41,False
201,76,283369622124431245869121408293022316482.y4m,40,False
202,77,212121577866967606861205470550135285943.y4m,49,False
203,78,292229406890047704191906797737136684753.y4m,50,False
204,79,88199494096962229054355647256348939289.y4m,45,False
205,80,300814032289060663492700620528529457660.y4m,30,False
206,81,329845916420285742641012096296583286187.y4m,57,False
207,82,171492309316718970952363348247519957934.y4m,74,False
208,83,264427719001308447113538077212518634660.y4m,56,False
209,84,257753287600778057182976011092582500179.y4m,49,False
210,85,23659549995700225868515115064401206921.y4m,50,False
211,86,337126823403821851021822078270733656398.y4m,61,False
212,87,320978376392126278874354343147459896330.y4m,49,False
213,88,129813955263460260699884633481897421534.y4m,52,False
214,89,335291386238585523740024880683613048443.y4m,58,False
215,90,26461800895814734020424458427199823706.y4m,74,False
216,91,221180310861568673052523280753342106579.y4m,54,False
217,92,64698647972425582707295598192202388929.y4m,47,False
218,93,1971070579676925468356710549856008622.y4m,50,False
219,94,60128027764518822228112217191592999907.y4m,52,False
220,95,261756029454488287946451919892516562910.y4m,49,False
221,96,176374304937672190636275005967234824729.y4m,30,False
222,97,284316890683668138764107130239755217779.y4m,58,False
223,98,27853102044289506601198900179845794718.y4m,63,False
224,99,243688851819222997578640486191517947819.y4m,62,False
225,100,286346309380442293610776387783360447228.y4m,18,False
226,101,25504726934903097170212314657785698629.y4m,50,False
227,102,185565650687160261286899273529780990773.y4m,35,False
228,103,59417347579616083958870438285593619489.y4m,18,False
229,104,65117050266773528873607119218256897802.y4m,50,False
230,105,300436953669465265102078869371541609838.y4m,64,False
231,106,6942628265241378274172314879636168117.y4m,35,False
232,107,29196221807298093796131309331971632436.y4m,58,False
233,108,73481595991990863345710849950181076262.y4m,31,False
234,109,97482356872365472049408671682734787382.y4m,37,False
235,110,41135947222332723832185880260095100546.y4m,60,False
236,111,281381658382635846074863774796340094318.y4m,35,False
237,112,159854258954277750747843720971738004902.y4m,59,False
238,113,250320333012911819289754288094257844864.y4m,42,False
239,114,258405765020793278311747648918975111890.y4m,49,False
240,115,42689802812500431607206798841998235665.y4m,59,False
241,116,306078191522761828297667410349948285689.y4m,34,False
242,117,99577838186224644440879803783544404619.y4m,33,False
243,118,142782360389732345319226129646959020209.y4m,64,False
244,119,209417150962200272839462990033318794432.y4m,53,False
245,120,16163210124413108655033925901287760526.y4m,39,False
246,121,133668649716586990484146815994077993464.y4m,13,False
247,122,64585218886816228064161851101607755760.y4m,74,False
248,123,299701427476624721249817513597849452613.y4m,49,False
249,124,188055554328567653615421965465633029504.y4m,59,False
