,index,hash_name,score,first_session
75,75,312379466294792854993506717778777610507.y4m,1,True
76,76,332593043588804616285569038458071798115.y4m,3,True
77,77,240792041345625778499795216370900368583.y4m,75,True
78,78,41789816500295085945755887374890270606.y4m,48,True
79,79,211600389569040273709811112445749526741.y4m,1,True
80,80,162863598070787543864311813184619205005.y4m,1,True
81,81,114064853416794612890460312490235053215.y4m,48,True
82,82,143117248474984157175745521494359596324.y4m,27,True
83,83,93328256706542773168291356633340504807.y4m,66,True
84,84,66259711056203548371532425519432699158.y4m,73,True
85,85,24077592465009226304868652412277443232.y4m,1,True
86,86,255999921452040482592586759899843806667.y4m,35,True
87,87,121649847168503303399072587470894640132.y4m,39,True
88,88,43168649094941460182098410453465772453.y4m,65,True
89,89,253844796835041788889216483918193819679.y4m,1,True
90,90,183601522320287053546561588992409606204.y4m,73,True
91,91,283005392929254373615021696232526879145.y4m,1,True
92,92,110303702977700373321254986536379043525.y4m,28,True
93,93,88380028405330925463203022444274285084.y4m,9,True
94,94,47712961831354663683093288463533217915.y4m,1,True
95,95,148800394999214671528329371133995160257.y4m,100,True
96,96,87033691991306674757508956115364558571.y4m,69,True
97,97,7693994079740634145821728873994765090.y4m,100,True
98,98,247172007874212731710045241128136391856.y4m,83,True
99,99,53644371848765098724854261231433522602.y4m,1,True
100,100,109127575612627929366188410917693732959.y4m,87,True
101,101,254496809071863829104372392711977623503.y4m,87,True
102,102,33746680407033697278939205569857135216.y4m,33,True
103,103,92284195552565772263340456522515660041.y4m,21,True
104,104,180258876450600071489037058269732414212.y4m,1,True
105,105,325273396641050073384448065268679172622.y4m,26,True
106,106,253525516386645139743975349285036270272.y4m,49,True
107,107,214404244707195030625324902541207085594.y4m,42,True
108,108,138691827497814229814377548512856056934.y4m,70,True
109,109,126900490453680539735287745510152456018.y4m,69,True
110,110,254602754268123448483349816960643389068.y4m,77,True
111,111,36034561471955561276398366404739123810.y4m,64,True
112,112,28359911429680422888664204136856006243.y4m,26,True
113,113,140418891307973177988809877275652937509.y4m,70,True
114,114,284550720452949881889455822653316158335.y4m,48,True
115,115,155407610695959803372557494324200683219.y4m,15,True
116,116,97203236897002203246194073187253366504.y4m,54,True
117,117,145474310034659688015345021313606840282.y4m,69,True
118,118,151679462551700766803044506051440512365.y4m,32,True
119,119,235874669988633133275731896552590774129.y4m,43,True
120,120,134893010114097202757121043044807475416.y4m,23,True
121,121,46464838362804489324529191354682074016.y4m,38,True
122,122,312945364894260530501230224730631997884.y4m,80,True
123,123,203705833798557677211092233890945342702.y4m,73,True
124,124,193715919282290054117381361703089484676.y4m,56,True
125,125,62930852523704358936656404033657761886.y4m,65,True
126,126,88315416891098343390034520037631575293.y4m,66,True
127,127,46377042948321384180881294973766225099.y4m,43,True
128,128,145506730618490687621242412889311185264.y4m,91,True
129,0,182576609951173873291276967015820370223.y4m,66,False
130,1,317402513067647966989306182856900708951.y4m,12,False
131,2,65653653729269531469407532802087132975.y4m,100,False
132,3,20224377538311656524364753148444120368.y4m,64,False
133,4,239617371481414318231513651333777452874.y4m,77,False
134,5,148780398093569890309185963523923765906.y4m,26,False
135,6,105942227825741890827028801182831893632.y4m,67,False
136,7,187298059111511550202499426278689534803.y4m,43,False
137,8,30590764916250264597129325601611663311.y4m,5,False
138,9,72164772510459005647647743944967931829.y4m,82,False
139,10,47313942769072554412047524475468174011.y4m,12,False
140,11,322102479129483757585820767764373249461.y4m,84,False
141,12,48028569953737628460524063580673987141.y4m,90,False
142,13,56239646028452288913774412932656969839.y4m,100,False
143,14,292338047405413932653900202604621258998.y4m,75,False
144,15,49856161668581561765233017122417785783.y4m,25,False
145,16,124207145255284870457375744892119160398.y4m,36,False
146,17,88309363507104323586152800886860905139.y4m,50,False
147,18,301372012356261046652938520365670861051.y4m,12,False
148,19,145534927248202929853560107448893222087.y4m,26,False
149,20,104107716277742175767611938605344405170.y4m,80,False
150,21,177676884190736148190593115449487875396.y4m,73,False
151,22,230615781553700114202247999748245097683.y4m,45,False
152,23,96412898465411765558531014687350516276.y4m,1,False
153,24,301141931621972643742095367663127565233.y4m,1,False
154,25,329357639442062393615932168212647518001.y4m,23,False
155,26,199264699369526265539743190065057784619.y4m,23,False
156,27,20428790591973698562275154384349337870.y4m,1,False
157,28,307066867612951233106360876602419712855.y4m,64,False
158,29,313590970083858616707491093722153201878.y4m,54,False
159,30,96534691069420340436920574672247852046.y4m,82,False
160,31,118350720227216751299228064904613188359.y4m,80,False
161,32,14299588383469745170635568006499641576.y4m,64,False
162,33,234097650750808491432721995919661816763.y4m,63,False
163,34,97479053583248573091348721389788156450.y4m,69,False
164,35,106704756187281552964855025669931641131.y4m,42,False
165,36,49499124708754027432685319070855881831.y4m,66,False
166,37,193213294464486884687111374640052161991.y4m,2,False
167,38,84429919623310113815384542778144500055.y4m,57,False
168,39,319386791475488267549161217458559166261.y4m,70,False
169,40,94034036498422274354815851509622382539.y4m,73,False
170,41,58076610052517561630307538981440874601.y4m,80,False
171,42,65895504775898857410357066353030959010.y4m,63,False
172,43,64405083707180912825670956760747243419.y4m,59,False
173,44,247799275479585618019058483819076443789.y4m,24,False
174,45,218797781427374539278633862426308069907.y4m,46,False
175,46,255282022672005947121716882838712453026.y4m,52,False
176,47,276505504924506612406633628089036401162.y4m,34,False
177,48,131391231083997715827021928687065400756.y4m,91,False
178,49,289138594691579741440143832203652086762.y4m,65,False
179,50,286951433403935184802412665827204090506.y4m,36,False
180,51,195913895863575670331331817283558260690.y4m,27,False
181,52,192368723192203004695936935825363039056.y4m,38,False
182,53,122929821148975351774037956914120178840.y4m,74,False
183,54,125490425725583983348182992488916325638.y4m,16,False
184,55,61552609253819006848619756072877077866.y4m,21,False
185,56,37747368638107780560344969287437680584.y4m,3,False
186,57,184436094980911102725228526334255999469.y4m,94,False
187,58,317500158707222497091444425558438586539.y4m,53,False
188,59,113322231157512440684639196919729238573.y4m,69,False
189,60,280860897073756743985315496535564113653.y4m,80,False
190,61,192218470441192607965650306309013103924.y4m,87,False
191,62,267956806525482940188065099104244041648.y4m,54,False
192,63,74383220702311185016850598391928640231.y4m,68,False
193,64,274381275758492068211163685618458414579.y4m,64,False
194,65,161637059544618047628905344138524073781.y4m,74,False
195,66,2216259868503876770420175780430146442.y4m,58,False
196,67,79241690749769548974107736132301914565.y4m,9,False
197,68,73597536790541127537096780808876430199.y4m,94,False
198,69,336875307830761332793195498873571831587.y4m,75,False
199,70,21389282487617890959763953365015312314.y4m,53,False
200,71,268063494289450245847191156911322825100.y4m,73,False
201,72,211748399537087526910336351022439753539.y4m,57,False
202,73,39759848095392529150455918876585462068.y4m,81,False
203,74,136035350812115583747755665840353091649.y4m,99,False
204,75,209129979875576685315713041037133837753.y4m,78,False
205,76,24390427576663726418414876929071686171.y4m,67,False
206,77,65565480736557673436310174972163512325.y4m,57,False
207,78,34042991574486238429383175517183477426.y4m,33,False
208,79,288771886382383530352869774987104755294.y4m,35,False
209,80,334748175482133469618407515551591356761.y4m,27,False
210,81,122258309174620402603193220961292925181.y4m,67,False
211,82,171337782888492268057044536624888338517.y4m,55,False
212,83,329845217083174815794255607628563435035.y4m,31,False
213,84,202621991564024156929890580686566821059.y4m,34,False
214,85,184224595208201765892012938725550851615.y4m,95,False
215,86,106066611185684705843958823534876857129.y4m,77,False
216,87,107972489709825899386726519673988859547.y4m,86,False
217,88,219868172228757137392660119532843249475.y4m,86,False
218,89,90939027582151633697168479729462541228.y4m,55,False
219,90,267415303902360765580554161422735717450.y4m,77,False
220,91,337783028205665067917150164848314898074.y4m,76,False
221,92,224364196885256868610024501942326796907.y4m,36,False
222,93,325572937761775283041949225561560650206.y4m,53,False
223,94,33978979786134600066383782854845113141.y4m,66,False
224,95,128316308472564432805182547030482099890.y4m,46,False
225,96,288438565918500831870849660924693160677.y4m,91,False
226,97,184319621099233508945272130926829570888.y4m,21,False
227,98,313644340709534594306808168878359142918.y4m,43,False
228,99,212364189504293014885876801026636739813.y4m,86,False
229,100,264308092138755182072039819998151609791.y4m,58,False
230,101,138170236657205700260074755694361419287.y4m,76,False
231,102,307447739125463141898209871065995342557.y4m,73,False
232,103,311925461922173039190120815526994767085.y4m,87,False
233,104,70986140353213563733605911551451443744.y4m,63,False
234,105,313216493380300455888566308392342173261.y4m,36,False
235,106,150975641094223229983175925407667154399.y4m,7,False
236,107,60566402529378514910976425631595438513.y4m,12,False
237,108,288857684598560264085519527860329257950.y4m,18,False
238,109,150659894948931297659024922918339500979.y4m,5,False
239,110,244214116995982826600871960629043916600.y4m,15,False
240,111,226837749413597047420881072959313883501.y4m,73,False
241,112,337667658880335957916367300810436789849.y4m,45,False
242,113,327524834091511757649704690884484934405.y4m,27,False
243,114,277364693454829038878994803394851189782.y4m,17,False
244,115,330243685429659789904924039141435617840.y4m,3,False
245,116,281074250574708777933368175675791041620.y4m,12,False
246,117,12607237751912985356729210174591902738.y4m,19,False
247,118,98463578067699146494304933440100035453.y4m,61,False
248,119,189618431223948422201870436657855489365.y4m,57,False
249,120,275928337971093463956942244159726419047.y4m,70,False
250,121,218390395050703807610449557399700576369.y4m,21,False
251,122,257719836583319954961282471749337237918.y4m,85,False
252,123,210910047146759413576953554531403056593.y4m,9,False
253,124,225306515036916083436499172046384793485.y4m,46,False
