,index,hash_name,score,first_session
83,83,329845916420285742641012096296583286187.y4m,44,True
84,84,8356206559968305031763179302639131092.y4m,59,True
85,85,85640103444633857969095455132036468639.y4m,47,True
86,86,202695625112709065810289439815236570628.y4m,1,True
87,87,194735912003782974717992598010423340143.y4m,34,True
88,88,249438694953055087244425357472283988902.y4m,1,True
89,89,58130500991515444445874419506402405088.y4m,24,True
90,90,31527954446657710796974439455278905040.y4m,42,True
91,91,201866561069827123994114585968241132024.y4m,13,True
92,92,265427779286173782819754639876802519101.y4m,61,True
93,93,90022460500598271166737152492278633189.y4m,1,True
94,94,60128027764518822228112217191592999907.y4m,33,True
95,95,326822782165378259600998739469423003465.y4m,37,True
96,96,105085703457398217829753224153338120538.y4m,58,True
97,97,285677636747373692343308674392350758147.y4m,40,True
98,98,161310947733441481592565995592703840008.y4m,39,True
99,99,264427719001308447113538077212518634660.y4m,39,True
100,100,326800244460615648150063527367007190681.y4m,37,True
101,101,31141265872076466686881991890290647278.y4m,35,True
102,102,228406414350777349095338461416442003442.y4m,35,True
103,103,63628500908607951574634535420152304225.y4m,40,True
104,104,27535988334685253918425213234809256555.y4m,10,True
105,105,10882718144881516404176338686083748806.y4m,60,True
106,106,245250478931332179768400771354466926740.y4m,10,True
107,107,25260707989082124299598423660454776457.y4m,43,True
108,108,283369622124431245869121408293022316482.y4m,44,True
109,109,261756029454488287946451919892516562910.y4m,43,True
110,110,72133702727539126997017426650612305710.y4m,36,True
111,111,210763181947047564996341105436487056721.y4m,48,True
112,112,6731509688661805951482771812729594513.y4m,57,True
113,113,172359166573154116825621262564687450970.y4m,59,True
114,114,177013634999779099703081445311035696530.y4m,37,True
115,115,250320333012911819289754288094257844864.y4m,51,True
116,116,308196629359248880085047306875578324905.y4m,42,True
117,117,144694982297043944124674595006710145532.y4m,9,True
118,118,53042610402904320837393790252290806238.y4m,3,True
119,119,97482356872365472049408671682734787382.y4m,5,True
120,120,239970017979729634341717849720180559121.y4m,41,True
121,121,337126823403821851021822078270733656398.y4m,43,True
122,122,101196204915964071922784433875447491679.y4m,53,True
123,123,48025016965411101062473284270970724247.y4m,51,True
124,124,209417150962200272839462990033318794432.y4m,37,True
