,index,hash_name,score,first_session
123,123,171337782888492268057044536624888338517.y4m,12,True
124,124,93328256706542773168291356633340504807.y4m,69,True
125,0,212364189504293014885876801026636739813.y4m,44,False
126,1,14299588383469745170635568006499641576.y4m,64,False
127,2,88380028405330925463203022444274285084.y4m,2,False
128,3,163510072312799543427463656914320254963.y4m,51,False
129,4,192368723192203004695936935825363039056.y4m,32,False
130,5,134893010114097202757121043044807475416.y4m,35,False
131,6,299608957606498972228503006920324598298.y4m,43,False
132,7,88309363507104323586152800886860905139.y4m,62,False
133,8,125490425725583983348182992488916325638.y4m,22,False
134,9,33746680407033697278939205569857135216.y4m,27,False
135,10,280860897073756743985315496535564113653.y4m,44,False
136,11,254496809071863829104372392711977623503.y4m,82,False
137,12,264308092138755182072039819998151609791.y4m,87,False
138,13,289138594691579741440143832203652086762.y4m,71,False
139,14,39759848095392529150455918876585462068.y4m,81,False
140,15,34525571221424433563914267200219502136.y4m,25,False
141,16,330243685429659789904924039141435617840.y4m,4,False
142,17,225222042209065316649653912024435216463.y4m,94,False
143,18,211600389569040273709811112445749526741.y4m,3,False
144,19,105942227825741890827028801182831893632.y4m,93,False
145,20,73597536790541127537096780808876430199.y4m,99,False
146,21,184224595208201765892012938725550851615.y4m,75,False
147,22,286951433403935184802412665827204090506.y4m,24,False
148,23,180258876450600071489037058269732414212.y4m,16,False
149,24,211748399537087526910336351022439753539.y4m,32,False
150,25,192218470441192607965650306309013103924.y4m,62,False
151,26,126900490453680539735287745510152456018.y4m,64,False
152,27,116598126089666378079331731067261069417.y4m,55,False
153,28,148800394999214671528329371133995160257.y4m,88,False
154,29,255999921452040482592586759899843806667.y4m,53,False
155,30,98463578067699146494304933440100035453.y4m,35,False
156,31,49856161668581561765233017122417785783.y4m,27,False
157,32,235874669988633133275731896552590774129.y4m,31,False
158,33,20224377538311656524364753148444120368.y4m,50,False
159,34,97479053583248573091348721389788156450.y4m,66,False
160,35,203705833798557677211092233890945342702.y4m,69,False
161,36,37747368638107780560344969287437680584.y4m,3,False
162,37,150659894948931297659024922918339500979.y4m,2,False
163,38,137216627784701331568611955323066510024.y4m,70,False
164,39,155407610695959803372557494324200683219.y4m,9,False
165,40,210910047146759413576953554531403056593.y4m,1,False
166,41,268063494289450245847191156911322825100.y4m,84,False
167,42,4968677123091714835008116794343536377.y4m,54,False
168,43,244367845322658182868244074376419905577.y4m,42,False
169,44,330698912276783590094463162885808080477.y4m,58,False
170,45,307066867612951233106360876602419712855.y4m,48,False
171,46,313216493380300455888566308392342173261.y4m,39,False
172,47,172485354443147687495826236125528020826.y4m,53,False
173,48,58076610052517561630307538981440874601.y4m,57,False
174,49,168827236464177048193393535681647049224.y4m,25,False
175,50,28651004939841350920796654612633127537.y4m,11,False
176,51,43168649094941460182098410453465772453.y4m,28,False
177,52,136992981622422181421132609511619238046.y4m,84,False
178,53,145474310034659688015345021313606840282.y4m,96,False
179,54,143117248474984157175745521494359596324.y4m,30,False
180,55,111404610716173654931954474331540265144.y4m,62,False
181,56,64405083707180912825670956760747243419.y4m,53,False
182,57,337667658880335957916367300810436789849.y4m,74,False
183,58,183601522320287053546561588992409606204.y4m,67,False
184,59,128316308472564432805182547030482099890.y4m,30,False
185,60,89599380031247215274206260379241778189.y4m,34,False
186,61,47712961831354663683093288463533217915.y4m,12,False
187,62,122410070261929394509625114153233392833.y4m,25,False
188,63,21389282487617890959763953365015312314.y4m,67,False
189,64,1547940232635734329014889938388036085.y4m,4,False
190,65,46464838362804489324529191354682074016.y4m,36,False
191,66,145534927248202929853560107448893222087.y4m,42,False
192,67,110633055949691751914426971701317604177.y4m,61,False
193,68,138170236657205700260074755694361419287.y4m,75,False
194,69,281094568428745226250575904028991070755.y4m,20,False
195,70,313590970083858616707491093722153201878.y4m,75,False
196,71,184436094980911102725228526334255999469.y4m,84,False
197,72,47991026169440524977264633586016271986.y4m,87,False
198,73,254602754268123448483349816960643389068.y4m,95,False
199,74,7693994079740634145821728873994765090.y4m,80,False
200,75,24390427576663726418414876929071686171.y4m,27,False
201,76,277364693454829038878994803394851189782.y4m,40,False
202,77,317402513067647966989306182856900708951.y4m,24,False
203,78,310001529999443597000915946138816843052.y4m,65,False
204,79,275928337971093463956942244159726419047.y4m,66,False
205,80,83277782794535419138388818100543619721.y4m,31,False
206,81,56239646028452288913774412932656969839.y4m,99,False
207,82,220737870032901150484392241841520569932.y4m,5,False
208,83,271801356920490594927768501601244811159.y4m,26,False
209,84,247172007874212731710045241128136391856.y4m,69,False
210,85,193715919282290054117381361703089484676.y4m,51,False
211,86,21772631763511610515359448641220322053.y4m,39,False
212,87,105657986898668319663333618207597997163.y4m,14,False
213,88,288438565918500831870849660924693160677.y4m,55,False
214,89,256224331243095858912592308393374604799.y4m,17,False
215,90,118020241481527181306766630823000514229.y4m,34,False
216,91,182576609951173873291276967015820370223.y4m,45,False
217,92,226837749413597047420881072959313883501.y4m,77,False
218,93,322102479129483757585820767764373249461.y4m,79,False
219,94,337783028205665067917150164848314898074.y4m,81,False
220,95,231500214070058543694510048677007043524.y4m,80,False
221,96,209129979875576685315713041037133837753.y4m,68,False
222,97,15324870053611183598914739456546117526.y4m,33,False
223,98,134887625249863097170539008388085163730.y4m,29,False
224,99,113322231157512440684639196919729238573.y4m,52,False
225,100,157263565546748932450383911210921739511.y4m,25,False
226,101,72763497578819914658274267257790687897.y4m,35,False
227,102,12607237751912985356729210174591902738.y4m,16,False
228,103,247799275479585618019058483819076443789.y4m,6,False
229,104,2216259868503876770420175780430146442.y4m,27,False
230,105,151679462551700766803044506051440512365.y4m,62,False
231,106,311925461922173039190120815526994767085.y4m,80,False
232,107,94034036498422274354815851509622382539.y4m,71,False
233,108,202621991564024156929890580686566821059.y4m,14,False
234,109,74383220702311185016850598391928640231.y4m,53,False
235,110,233694505049409636575615295920132747560.y4m,40,False
236,111,90939027582151633697168479729462541228.y4m,48,False
237,112,283005392929254373615021696232526879145.y4m,18,False
238,113,104107716277742175767611938605344405170.y4m,52,False
239,114,286944206728148461178567290794571858015.y4m,72,False
240,115,2614452269844054199558602051728143855.y4m,28,False
241,116,48028569953737628460524063580673987141.y4m,78,False
242,117,24077592465009226304868652412277443232.y4m,22,False
243,118,122258309174620402603193220961292925181.y4m,23,False
244,119,88315416891098343390034520037631575293.y4m,80,False
245,120,118350720227216751299228064904613188359.y4m,81,False
246,121,96412898465411765558531014687350516276.y4m,21,False
247,122,131391231083997715827021928687065400756.y4m,51,False
248,123,94642410580876051826243608271461975297.y4m,1,False
249,124,281185080989948148886943419127222396710.y4m,82,False
