,index,hash_name,score,first_session
140,15,254496809071863829104372392711977623503.y4m,90,False
141,16,301372012356261046652938520365670861051.y4m,2,False
142,17,46464838362804489324529191354682074016.y4m,40,False
143,18,4968677123091714835008116794343536377.y4m,47,False
144,19,119352662079414833188989206508630620255.y4m,60,False
145,20,28359911429680422888664204136856006243.y4m,60,False
146,21,314445694172655561857797574770537949161.y4m,51,False
147,22,195913895863575670331331817283558260690.y4m,38,False
148,23,45981441565324764851657808922742218952.y4m,62,False
149,24,98463578067699146494304933440100035453.y4m,61,False
150,25,20428790591973698562275154384349337870.y4m,31,False
151,26,218797781427374539278633862426308069907.y4m,57,False
152,27,89599380031247215274206260379241778189.y4m,58,False
153,28,107972489709825899386726519673988859547.y4m,60,False
154,29,199264699369526265539743190065057784619.y4m,24,False
155,30,94034036498422274354815851509622382539.y4m,50,False
156,31,211223654972866454415931415269240676907.y4m,87,False
157,32,192218470441192607965650306309013103924.y4m,74,False
158,33,128316308472564432805182547030482099890.y4m,45,False
159,34,193213294464486884687111374640052161991.y4m,3,False
160,35,138170236657205700260074755694361419287.y4m,45,False
161,36,145474310034659688015345021313606840282.y4m,73,False
162,37,189618431223948422201870436657855489365.y4m,75,False
163,38,276407339827074707896189415897795030655.y4m,14,False
164,39,151679462551700766803044506051440512365.y4m,65,False
165,40,337667658880335957916367300810436789849.y4m,15,False
166,41,275753993419725153383838464425506120748.y4m,22,False
167,42,1547940232635734329014889938388036085.y4m,12,False
168,43,12607237751912985356729210174591902738.y4m,24,False
169,44,184436094980911102725228526334255999469.y4m,32,False
170,45,283005392929254373615021696232526879145.y4m,29,False
171,46,215356198985850718945295209453628108056.y4m,33,False
172,47,97203236897002203246194073187253366504.y4m,97,False
173,48,180258876450600071489037058269732414212.y4m,11,False
174,49,172485354443147687495826236125528020826.y4m,37,False
175,50,332593043588804616285569038458071798115.y4m,25,False
176,51,168827236464177048193393535681647049224.y4m,27,False
177,52,102766090170356144725167020391829597108.y4m,61,False
178,53,87033691991306674757508956115364558571.y4m,61,False
179,54,281094568428745226250575904028991070755.y4m,38,False
180,55,325572937761775283041949225561560650206.y4m,51,False
181,56,255999921452040482592586759899843806667.y4m,56,False
182,57,126900490453680539735287745510152456018.y4m,59,False
183,58,131391231083997715827021928687065400756.y4m,89,False
184,59,110633055949691751914426971701317604177.y4m,100,False
185,60,110303702977700373321254986536379043525.y4m,49,False
186,61,88380028405330925463203022444274285084.y4m,40,False
187,62,177676884190736148190593115449487875396.y4m,69,False
188,63,203705833798557677211092233890945342702.y4m,66,False
189,64,330243685429659789904924039141435617840.y4m,33,False
190,65,182157168317867125189351167444564526797.y4m,43,False
191,66,134893010114097202757121043044807475416.y4m,54,False
192,67,74383220702311185016850598391928640231.y4m,51,False
193,68,330698912276783590094463162885808080477.y4m,49,False
194,69,220546252143487811100015042744542329515.y4m,51,False
195,70,334748175482133469618407515551591356761.y4m,31,False
196,71,162863598070787543864311813184619205005.y4m,26,False
197,72,211997388781223734257401675148318211510.y4m,30,False
198,73,111404610716173654931954474331540265144.y4m,35,False
199,74,329357639442062393615932168212647518001.y4m,36,False
200,75,41789816500295085945755887374890270606.y4m,73,False
201,76,87711263632846160488309817835132897308.y4m,64,False
202,77,33978979786134600066383782854845113141.y4m,58,False
203,78,247782123912345390124696275053651320593.y4m,49,False
204,79,148800394999214671528329371133995160257.y4m,55,False
205,80,274381275758492068211163685618458414579.y4m,71,False
206,81,136035350812115583747755665840353091649.y4m,99,False
207,82,15324870053611183598914739456546117526.y4m,39,False
208,83,317500158707222497091444425558438586539.y4m,49,False
209,84,225222042209065316649653912024435216463.y4m,49,False
210,85,72164772510459005647647743944967931829.y4m,66,False
211,86,163510072312799543427463656914320254963.y4m,59,False
212,87,284550720452949881889455822653316158335.y4m,49,False
213,88,68360330852844458466032385840218779291.y4m,100,False
214,89,288771886382383530352869774987104755294.y4m,43,False
215,90,39759848095392529150455918876585462068.y4m,47,False
216,91,62930852523704358936656404033657761886.y4m,50,False
217,92,24390427576663726418414876929071686171.y4m,48,False
218,93,226837749413597047420881072959313883501.y4m,57,False
219,94,209129979875576685315713041037133837753.y4m,50,False
220,95,193715919282290054117381361703089484676.y4m,44,False
221,96,134887625249863097170539008388085163730.y4m,26,False
222,97,7693994079740634145821728873994765090.y4m,63,False
223,98,33746680407033697278939205569857135216.y4m,50,False
224,99,240792041345625778499795216370900368583.y4m,50,False
225,100,313590970083858616707491093722153201878.y4m,64,False
226,101,334995483810535216847662955978339735665.y4m,25,False
227,102,109127575612627929366188410917693732959.y4m,60,False
228,103,210910047146759413576953554531403056593.y4m,24,False
229,104,56239646028452288913774412932656969839.y4m,100,False
230,105,230615781553700114202247999748245097683.y4m,39,False
231,106,48028569953737628460524063580673987141.y4m,75,False
232,107,104107716277742175767611938605344405170.y4m,74,False
233,108,211748399537087526910336351022439753539.y4m,49,False
234,109,166314572925685549839693551865322005775.y4m,33,False
235,110,264308092138755182072039819998151609791.y4m,67,False
236,111,183818464567138483221404171067239884576.y4m,67,False
237,112,311925461922173039190120815526994767085.y4m,69,False
238,113,21772631763511610515359448641220322053.y4m,30,False
239,114,34525571221424433563914267200219502136.y4m,32,False
240,115,148780398093569890309185963523923765906.y4m,31,False
241,116,244367845322658182868244074376419905577.y4m,42,False
242,117,328471264072876523216026033918437401787.y4m,36,False
243,118,114064853416794612890460312490235053215.y4m,61,False
244,119,118020241481527181306766630823000514229.y4m,20,False
245,120,288438565918500831870849660924693160677.y4m,73,False
246,121,97479053583248573091348721389788156450.y4m,35,False
247,122,125967911904688557255111195249825574353.y4m,24,False
248,123,121649847168503303399072587470894640132.y4m,26,False
